 index,z
  5.099500004725997E-002 ,  0.989100817438692     
  0.150985000046785      ,  0.978201634877384     
  0.250975000046310      ,  0.964577656675749     
  0.350965000045835      ,  0.950953678474114     
  0.450955000045360      ,  0.940054495912807     
  0.550945000044885      ,  0.899182561307902     
  0.650935000044410      ,  0.871934604904632     
  0.750925000043935      ,  0.844686648501362     
  0.850915000043460      ,  0.817438692098093     
  0.950905000042985      ,  0.784741144414169     
   1.05089500004251      ,  0.757493188010899     
   1.15088500004204      ,  0.727520435967302     
   1.25087500004156      ,  0.700272479564033     
   1.35086500004109      ,  0.667574931880109     
   1.45085500004061      ,  0.623978201634877     
   1.55084500004014      ,  0.588555858310627     
   1.65083500003966      ,  0.569482288828338     
   1.75082500003919      ,  0.539509536784741     
   1.85081500003871      ,  0.528610354223433     
   1.95080500003824      ,  0.504087193460490     
   2.05079500003776      ,  0.452316076294278     
   2.15078500003729      ,  0.433242506811989     
   2.25077500003681      ,  0.411444141689373     
   2.35076500003634      ,  0.370572207084469     
   2.45075500003586      ,  0.335149863760218     
   2.55074500003539      ,  0.313351498637602     
   2.65073500003491      ,  0.291553133514986     
   2.75072500003444      ,  0.267029972752044     
   2.85071500003396      ,  0.242506811989101     
   2.95070500003349      ,  0.228882833787466     
   3.05069500003301      ,  0.209809264305177     
   3.15068500003254      ,  0.196185286103542     
   3.25067500003206      ,  0.185286103542234     
   3.35066500003159      ,  0.166212534059946     
   3.45065500003111      ,  0.152588555858311     
   3.55064500003064      ,  0.141689373297003     
   3.65063500003016      ,  0.133514986376022     
   3.75062500002969      ,  0.125340599455041     
   3.85061500002921      ,  0.117166212534060     
   3.95060500002874      ,  0.106267029972752     
   4.05059500002826      ,  0.100817438692098     
   4.15058500002779      ,  9.536784741144415E-002
   4.25057500002731      ,  8.991825613079019E-002
   4.35056500002684      ,  8.719346049046321E-002
   4.45055500002636      ,  7.629427792915532E-002
   4.55054500002589      ,  7.356948228882834E-002
   4.65053500002541      ,  6.539509536784741E-002
   4.75052500002494      ,  5.994550408719346E-002
   4.85051500002446      ,  5.722070844686648E-002
   4.95050500002399      ,  4.632152588555858E-002
   5.05049500002351      ,  4.632152588555858E-002
   5.15048500002304      ,  3.814713896457766E-002
   5.25047500002256      ,  2.997275204359673E-002
   5.35046500002209      ,  2.997275204359673E-002
   5.45045500002161      ,  2.724795640326975E-002
   5.55044500002114      ,  2.724795640326975E-002
   5.65043500002066      ,  2.724795640326975E-002
   5.75042500002019      ,  2.724795640326975E-002
   5.85041500001971      ,  2.724795640326975E-002
   5.95040500001924      ,  2.179836512261580E-002
   6.05039500001876      ,  2.179836512261580E-002
   6.15038500001829      ,  2.179836512261580E-002
   6.25037500001781      ,  1.907356948228883E-002
   6.35036500001734      ,  1.634877384196185E-002
   6.45035500001686      ,  1.634877384196185E-002
   6.55034500001639      ,  1.362397820163488E-002
   6.65033500001591      ,  1.362397820163488E-002
   6.75032500001544      ,  1.089918256130790E-002
   6.85031500001496      ,  1.089918256130790E-002
   6.95030500001449      ,  1.089918256130790E-002
   7.05029500001401      ,  1.089918256130790E-002
   7.15028500001354      ,  1.089918256130790E-002
   7.25027500001306      ,  1.089918256130790E-002
   7.35026500001259      ,  1.089918256130790E-002
   7.45025500001211      ,  1.089918256130790E-002
   7.55024500001164      ,  1.089918256130790E-002
   7.65023500001116      ,  1.089918256130790E-002
   7.75022500001069      ,  1.089918256130790E-002
   7.85021500001021      ,  8.174386920980926E-003
   7.95020500000974      ,  8.174386920980926E-003
   8.05019500000926      ,  8.174386920980926E-003
   8.15018500000879      ,  8.174386920980926E-003
   8.25017500000831      ,  5.449591280653951E-003
   8.35016500000784      ,  5.449591280653951E-003
   8.45015500000736      ,  5.449591280653951E-003
   8.55014500000689      ,  5.449591280653951E-003
   8.65013500000641      ,  5.449591280653951E-003
   8.75012500000594      ,  5.449591280653951E-003
   8.85011500000546      ,  5.449591280653951E-003
   8.95010500000499      ,  5.449591280653951E-003
   9.05009500000451      ,  5.449591280653951E-003
   9.15008500000404      ,  5.449591280653951E-003
   9.25007500000356      ,  5.449591280653951E-003
   9.35006500000309      ,  2.724795640326975E-003
   9.45005500000261      ,  2.724795640326975E-003
   9.55004500000214      ,  2.724795640326975E-003
   9.65003500000166      ,  2.724795640326975E-003
   9.75002500000119      ,  2.724795640326975E-003
   9.85001500000071      ,  2.724795640326975E-003
   9.95000500000024      ,  2.724795640326975E-003
