 asd,asd
   48.2857142857143      ,  0.000000000000000E+000
   48.8571428571429      ,  1.047904191616767E-002
   49.4285714285714      ,  1.047904191616767E-002
   50.0000000000000      ,  0.000000000000000E+000
   50.5714285714286      ,  1.047904191616767E-002
   51.1428571428571      ,  0.115269461077844     
   51.7142857142857      ,  0.178143712574850     
   52.2857142857143      ,  0.314371257485030     
   52.8571428571429      ,  0.502994011976048     
   53.4285714285714      ,  0.345808383233533     
   54.0000000000000      ,  0.199101796407186     
   54.5714285714286      ,  6.287425149700598E-002
   55.1428571428571      ,  0.000000000000000E+000
   55.7142857142857      ,  0.000000000000000E+000
