 asd,asd
  0.396428582923753      ,  3.104901322202756E-002
  0.589285724929401      ,  0.155245066110138     
  0.782142866935049      ,  0.217343092554193     
  0.975000008940697      ,  0.341539145442303     
   1.16785715094634      ,  0.434686185108386     
   1.36071429295199      ,  0.465735198330413     
   1.55357143495764      ,  0.652029277662579     
   1.74642857696329      ,  0.714127304106634     
   1.93928571896894      ,  0.589931251218524     
   2.13214286097458      ,  0.496784211552441     
   2.32500000298023      ,  0.652029277662579     
   2.51785714498588      ,  0.310490132220276     
   2.71071428699153      ,  9.314703966608266E-002
   2.90357142899718      ,  3.104901322202756E-002
