 asd,asd
   46.0400000000000      ,   1.00000000000000     
   46.1200000000000      ,   1.00000000000000     
   46.2000000000000      ,   1.00000000000000     
   46.2800000000000      ,   1.00000000000000     
   46.3600000000000      ,   1.00000000000000     
   46.4400000000000      ,   1.00000000000000     
   46.5200000000000      ,   1.00000000000000     
   46.6000000000000      ,   1.00000000000000     
   46.6800000000000      ,   1.00000000000000     
   46.7600000000000      ,   1.00000000000000     
   46.8400000000000      ,   1.00000000000000     
   46.9200000000000      ,   1.00000000000000     
   47.0000000000000      ,   1.00000000000000     
   47.0800000000000      ,   1.00000000000000     
   47.1600000000000      ,   1.00000000000000     
   47.2400000000000      ,   1.00000000000000     
   47.3200000000000      ,   1.00000000000000     
   47.4000000000000      ,   1.00000000000000     
   47.4800000000000      ,  0.994011976047904     
   47.5600000000000      ,  0.994011976047904     
   47.6400000000000      ,  0.994011976047904     
   47.7200000000000      ,  0.994011976047904     
   47.8000000000000      ,  0.994011976047904     
   47.8800000000000      ,  0.994011976047904     
   47.9600000000000      ,  0.994011976047904     
   48.0400000000000      ,  0.994011976047904     
   48.1200000000000      ,  0.988023952095808     
   48.2000000000000      ,  0.988023952095808     
   48.2800000000000      ,  0.988023952095808     
   48.3600000000000      ,  0.988023952095808     
   48.4400000000000      ,  0.988023952095808     
   48.5200000000000      ,  0.988023952095808     
   48.6000000000000      ,  0.988023952095808     
   48.6800000000000      ,  0.988023952095808     
   48.7600000000000      ,  0.988023952095808     
   48.8400000000000      ,  0.988023952095808     
   48.9200000000000      ,  0.988023952095808     
   49.0000000000000      ,  0.988023952095808     
   49.0800000000000      ,  0.988023952095808     
   49.1600000000000      ,  0.988023952095808     
   49.2400000000000      ,  0.988023952095808     
   49.3200000000000      ,  0.988023952095808     
   49.4000000000000      ,  0.982035928143713     
   49.4800000000000      ,  0.982035928143713     
   49.5600000000000      ,  0.976047904191617     
   49.6400000000000      ,  0.976047904191617     
   49.7200000000000      ,  0.970059880239521     
   49.8000000000000      ,  0.970059880239521     
   49.8800000000000      ,  0.970059880239521     
   49.9600000000000      ,  0.964071856287425     
   50.0400000000000      ,  0.964071856287425     
   50.1200000000000      ,  0.958083832335329     
   50.2000000000000      ,  0.952095808383233     
   50.2800000000000      ,  0.952095808383233     
   50.3600000000000      ,  0.946107784431138     
   50.4400000000000      ,  0.922155688622755     
   50.5200000000000      ,  0.916167664670659     
   50.6000000000000      ,  0.904191616766467     
   50.6800000000000      ,  0.874251497005988     
   50.7600000000000      ,  0.838323353293413     
   50.8400000000000      ,  0.826347305389222     
   50.9200000000000      ,  0.796407185628742     
   51.0000000000000      ,  0.766467065868264     
   51.0800000000000      ,  0.754491017964072     
   51.1600000000000      ,  0.742514970059880     
   51.2400000000000      ,  0.730538922155689     
   51.3200000000000      ,  0.706586826347305     
   51.4000000000000      ,  0.694610778443114     
   51.4800000000000      ,  0.676646706586826     
   51.5600000000000      ,  0.622754491017964     
   51.6400000000000      ,  0.604790419161677     
   51.7200000000000      ,  0.592814371257485     
   51.8000000000000      ,  0.562874251497006     
   51.8800000000000      ,  0.538922155688623     
   51.9600000000000      ,  0.514970059880239     
   52.0400000000000      ,  0.479041916167665     
   52.1200000000000      ,  0.431137724550898     
   52.2000000000000      ,  0.395209580838323     
   52.2800000000000      ,  0.359281437125749     
   52.3600000000000      ,  0.305389221556886     
   52.4400000000000      ,  0.233532934131737     
   52.5200000000000      ,  0.215568862275449     
   52.6000000000000      ,  0.209580838323353     
   52.6800000000000      ,  0.161676646706587     
   52.7600000000000      ,  0.119760479041916     
   52.8400000000000      ,  9.580838323353294E-002
   52.9200000000000      ,  7.784431137724551E-002
   53.0000000000000      ,  5.988023952095808E-002
   53.0800000000000      ,  5.389221556886228E-002
   53.1600000000000      ,  5.389221556886228E-002
   53.2400000000000      ,  4.191616766467066E-002
   53.3200000000000      ,  3.592814371257485E-002
   53.4000000000000      ,  2.395209580838323E-002
   53.4800000000000      ,  2.395209580838323E-002
   53.5600000000000      ,  1.796407185628742E-002
   53.6400000000000      ,  1.796407185628742E-002
   53.7200000000000      ,  1.197604790419162E-002
   53.8000000000000      ,  1.197604790419162E-002
   53.8800000000000      ,  5.988023952095809E-003
   53.9600000000000      ,  5.988023952095809E-003
