 asd,asd
   47.2250000000000      ,  1.694915254237288E-002
   47.6750000000000      ,  0.000000000000000E+000
   48.1250000000000      ,  0.000000000000000E+000
   48.5750000000000      ,  0.000000000000000E+000
   49.0250000000000      ,  0.000000000000000E+000
   49.4750000000000      ,  0.000000000000000E+000
   49.9250000000000      ,  0.000000000000000E+000
   50.3750000000000      ,  8.474576271186441E-003
   50.8250000000000      ,  1.694915254237288E-002
   51.2750000000000      ,  4.237288135593220E-002
   51.7250000000000      ,  3.389830508474576E-002
   52.1750000000000      ,  0.118644067796610     
   52.6250000000000      ,  0.245762711864407     
   53.0750000000000      ,  0.254237288135593     
   53.5250000000000      ,  0.186440677966102     
   53.9750000000000      ,  6.779661016949153E-002
   54.4250000000000      ,  8.474576271186441E-003
   54.8750000000000      ,  0.000000000000000E+000
   55.3250000000000      ,  0.000000000000000E+000
   55.7750000000000      ,  0.000000000000000E+000
